Name,ID,Has Block,Mod,Class
IC2:itemStaticBoots,4191,false,IC2,ic2.core.item.armor.ItemArmorStaticBoots
IC2:itemNightvisionGoggles,4192,false,IC2,ic2.core.item.armor.ItemArmorNightvisionGoggles
IC2:itemBatREDischarged,4193,false,IC2,ic2.core.item.ItemBatteryDischarged
IC2:itemBatRE,4194,false,IC2,ic2.core.item.ItemBattery
IC2:itemAdvBat,4195,false,IC2,ic2.core.item.ItemBattery
IC2:itemBatCrystal,4196,false,IC2,ic2.core.item.ItemBattery
IC2:itemBatLamaCrystal,4197,false,IC2,ic2.core.item.ItemBattery
IC2:itemBatSU,4198,false,IC2,ic2.core.item.ItemBatterySU
IC2:itemBatChargeRE,4199,false,IC2,ic2.core.item.ItemBatteryChargeHotbar
IC2:itemBatChargeAdv,4200,false,IC2,ic2.core.item.ItemBatteryChargeHotbar
IC2:itemBatChargeCrystal,4201,false,IC2,ic2.core.item.ItemBatteryChargeHotbar
IC2:itemBatChargeLamaCrystal,4202,false,IC2,ic2.core.item.ItemBatteryChargeHotbar
IC2:itemCable,4203,false,IC2,ic2.core.item.block.ItemCable
IC2:itemCellEmpty,4204,false,IC2,ic2.core.item.resources.ItemCell
IC2:itemTinCan,4205,false,IC2,ic2.core.item.ItemIC2
IC2:itemTinCanFilled,4206,false,IC2,ic2.core.item.ItemTinCan
IC2:reactorMOXSimple,4207,false,IC2,ic2.core.item.reactor.ItemReactorMOX
IC2:reactorMOXDual,4208,false,IC2,ic2.core.item.reactor.ItemReactorMOX
IC2:reactorMOXQuad,4209,false,IC2,ic2.core.item.reactor.ItemReactorMOX
IC2:reactorUraniumSimple,4210,false,IC2,ic2.core.item.reactor.ItemReactorUranium
IC2:reactorUraniumDual,4211,false,IC2,ic2.core.item.reactor.ItemReactorUranium
IC2:reactorUraniumQuad,4212,false,IC2,ic2.core.item.reactor.ItemReactorUranium
IC2:reactorMOXSimpledepleted,4213,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorMOXDualdepleted,4214,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorMOXQuaddepleted,4215,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorUraniumSimpledepleted,4216,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorUraniumDualdepleted,4217,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorUraniumQuaddepleted,4218,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorCoolantSimple,4219,false,IC2,ic2.core.item.reactor.ItemReactorHeatStorage
IC2:reactorCoolantTriple,4220,false,IC2,ic2.core.item.reactor.ItemReactorHeatStorage
IC2:reactorCoolantSix,4221,false,IC2,ic2.core.item.reactor.ItemReactorHeatStorage
IC2:reactorPlating,4222,false,IC2,ic2.core.item.reactor.ItemReactorPlating
IC2:reactorPlatingHeat,4223,false,IC2,ic2.core.item.reactor.ItemReactorPlating
IC2:reactorPlatingExplosive,4224,false,IC2,ic2.core.item.reactor.ItemReactorPlating
IC2:reactorHeatSwitch,4225,false,IC2,ic2.core.item.reactor.ItemReactorHeatSwitch
IC2:reactorHeatSwitchCore,4226,false,IC2,ic2.core.item.reactor.ItemReactorHeatSwitch
IC2:reactorHeatSwitchSpread,4227,false,IC2,ic2.core.item.reactor.ItemReactorHeatSwitch
IC2:reactorHeatSwitchDiamond,4228,false,IC2,ic2.core.item.reactor.ItemReactorHeatSwitch
IC2:reactorVent,4229,false,IC2,ic2.core.item.reactor.ItemReactorVent
IC2:reactorVentCore,4230,false,IC2,ic2.core.item.reactor.ItemReactorVent
IC2:reactorVentGold,4231,false,IC2,ic2.core.item.reactor.ItemReactorVent
IC2:reactorVentSpread,4232,false,IC2,ic2.core.item.reactor.ItemReactorVentSpread
IC2:reactorVentDiamond,4233,false,IC2,ic2.core.item.reactor.ItemReactorVent
IC2:reactorReflector,4234,false,IC2,ic2.core.item.reactor.ItemReactorReflector
IC2:reactorReflectorThick,4235,false,IC2,ic2.core.item.reactor.ItemReactorReflector
IC2:reactorCondensator,4236,false,IC2,ic2.core.item.reactor.ItemReactorCondensator
IC2:reactorCondensatorLap,4237,false,IC2,ic2.core.item.reactor.ItemReactorCondensator
IC2:itemTFBP,4238,false,IC2,ic2.core.item.ItemIC2
IC2:itemTFBPCultivation,4239,false,IC2,ic2.core.item.tfbp.ItemTFBPCultivation
IC2:itemTFBPIrrigation,4240,false,IC2,ic2.core.item.tfbp.ItemTFBPIrrigation
IC2:itemTFBPChilling,4241,false,IC2,ic2.core.item.tfbp.ItemTFBPChilling
IC2:itemTFBPDesertification,4242,false,IC2,ic2.core.item.tfbp.ItemTFBPDesertification
IC2:itemTFBPFlatification,4243,false,IC2,ic2.core.item.tfbp.ItemTFBPFlatification
IC2:itemTFBPMushroom,4244,false,IC2,ic2.core.item.tfbp.ItemTFBPMushroom
IC2:itemPartCoalBall,4245,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartCoalBlock,4246,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartCoalChunk,4247,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartIndustrialDiamond,4248,false,IC2,ic2.core.item.ItemIC2
IC2:itemSlag,4249,false,IC2,ic2.core.item.ItemIC2
IC2:itemScrap,4250,false,IC2,ic2.core.item.ItemIC2
IC2:itemScrapbox,4251,false,IC2,ic2.core.item.ItemScrapbox
IC2:itemFuelPlantBall,4252,false,IC2,ic2.core.item.ItemIC2
IC2:itemBiochaff,4253,false,IC2,ic2.core.item.ItemIC2
IC2:itemToolPainter,4254,false,IC2,ic2.core.item.ItemIC2
IC2:itemToolPainterBlack,4255,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterRed,4256,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterGreen,4257,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterBrown,4258,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterBlue,4259,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterPurple,4260,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterCyan,4261,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterLightGrey,4262,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterDarkGrey,4263,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterPink,4264,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterLime,4265,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterYellow,4266,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterCloud,4267,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterMagenta,4268,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterOrange,4269,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterWhite,4270,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemDynamite,4271,false,IC2,ic2.core.item.block.ItemDynamite
IC2:itemDynamiteSticky,4272,false,IC2,ic2.core.item.block.ItemDynamite
IC2:itemRemote,4273,false,IC2,ic2.core.item.tool.ItemRemote
IC2:upgradeModule,4274,false,IC2,ic2.core.item.ItemUpgradeModule
IC2:itemCoin,4275,false,IC2,ic2.core.item.ItemIC2
IC2:itemDoorAlloy,4276,false,IC2,ic2.core.item.block.ItemIC2Door
IC2:itemPartCFPowder,4277,false,IC2,ic2.core.item.ItemFoamPowder
IC2:itemGrinPowder,4278,false,IC2,ic2.core.item.ItemIC2
IC2:itemDebug,4279,false,IC2,ic2.core.item.tool.ItemDebug
IC2:itemBoat,4280,false,IC2,ic2.core.item.ItemIC2Boat
IC2:itemWeedingTrowel,4281,false,IC2,ic2.core.item.tool.ItemWeedingTrowel
IC2:itemWeed,4282,false,IC2,ic2.core.item.ItemIC2
IC2:itemCropSeed,4283,false,IC2,ic2.core.item.ItemCropSeed
IC2:itemCropnalyzer,4284,false,IC2,ic2.core.item.tool.ItemCropnalyzer
IC2:itemFertilizer,4285,false,IC2,ic2.core.item.ItemFertilizer
IC2:itemCellHydrant,4286,false,IC2,ic2.core.item.ItemGradual
IC2:itemToolHoe,4287,false,IC2,ic2.core.item.tool.ItemElectricToolHoe
IC2:itemTerraWart,4288,false,IC2,ic2.core.item.ItemTerraWart
IC2:itemWeedEx,4289,false,IC2,ic2.core.item.ItemIC2
IC2:itemMugEmpty,4290,false,IC2,ic2.core.item.ItemMug
IC2:itemCofeeBeans,4291,false,IC2,ic2.core.item.ItemIC2
IC2:itemCofeePowder,4292,false,IC2,ic2.core.item.ItemIC2
IC2:itemMugCoffee,4293,false,IC2,ic2.core.item.ItemMugCoffee
IC2:itemHops,4294,false,IC2,ic2.core.item.ItemIC2
IC2:itemBarrel,4295,false,IC2,ic2.core.item.block.ItemBarrel
IC2:itemMugBooze,4296,false,IC2,ic2.core.item.ItemBooze
IC2:itemwoodrotor,4297,false,IC2,ic2.core.item.resources.ItemWindRotor
IC2:itemironrotor,4298,false,IC2,ic2.core.item.resources.ItemWindRotor
IC2:itemsteelrotor,4299,false,IC2,ic2.core.item.resources.ItemWindRotor
IC2:itemwcarbonrotor,4300,false,IC2,ic2.core.item.resources.ItemWindRotor
IC2:itemSteamTurbine,4301,false,IC2,ic2.core.item.ItemGradualInt
IC2:itemSteamTurbineBlade,4302,false,IC2,ic2.core.item.ItemIC2
IC2:itemIronBlockCuttingBlade,4303,false,IC2,ic2.core.item.resources.ItemBlockCuttingBlade
IC2:itemAdvIronBlockCuttingBlade,4304,false,IC2,ic2.core.item.resources.ItemBlockCuttingBlade
IC2:itemDiamondBlockCuttingBlade,4305,false,IC2,ic2.core.item.resources.ItemBlockCuttingBlade
Forestry:fertilizerBio,4306,false,Forestry,forestry.core.items.ItemForestry
Forestry:fertilizerCompound,4307,false,Forestry,forestry.core.items.ItemForestryBonemeal
Forestry:apatite,4308,false,Forestry,forestry.core.items.ItemForestry
Forestry:researchNote,4309,false,Forestry,forestry.core.genetics.ItemResearchNote
Forestry:ingotCopper,4310,false,Forestry,forestry.core.items.ItemForestry
Forestry:ingotTin,4311,false,Forestry,forestry.core.items.ItemForestry
Forestry:ingotBronze,4312,false,Forestry,forestry.core.items.ItemForestry
Forestry:wrench,4313,false,Forestry,forestry.core.items.ItemWrench
Forestry:pipette,4314,false,Forestry,forestry.core.items.ItemPipette
Forestry:sturdyMachine,4315,false,Forestry,forestry.core.items.ItemForestry
Forestry:hardenedMachine,4316,false,Forestry,forestry.core.items.ItemForestry
Forestry:impregnatedCasing,4317,false,Forestry,forestry.core.items.ItemForestry
Forestry:craftingMaterial,4318,false,Forestry,forestry.core.items.ItemMisc
Forestry:naturalistHelmet,4319,false,Forestry,forestry.core.items.ItemArmorNaturalist
Forestry:peat,4320,false,Forestry,forestry.core.items.ItemForestry
Forestry:ash,4321,false,Forestry,forestry.core.items.ItemForestry
Forestry:bituminousPeat,4322,false,Forestry,forestry.core.items.ItemForestry
Forestry:gearBronze,4323,false,Forestry,forestry.core.items.ItemForestry
Forestry:gearCopper,4324,false,Forestry,forestry.core.items.ItemForestry
Forestry:gearTin,4325,false,Forestry,forestry.core.items.ItemForestry
Forestry:chipsets,4326,false,Forestry,forestry.core.circuits.ItemCircuitBoard
Forestry:solderingIron,4327,false,Forestry,forestry.core.items.ItemSolderingIron
Forestry:thermionicTubes,4328,false,Forestry,forestry.core.items.ItemElectronTube
Forestry:carton,4329,false,Forestry,forestry.core.items.ItemForestry
Forestry:oakStick,4330,false,Forestry,forestry.core.items.ItemForestry
Forestry:woodPulp,4331,false,Forestry,forestry.core.items.ItemForestry
Forestry:brokenBronzePickaxe,4332,false,Forestry,forestry.core.items.ItemForestry
Forestry:brokenBronzeShovel,4333,false,Forestry,forestry.core.items.ItemForestry
Forestry:bronzePickaxe,4334,false,Forestry,forestry.core.items.ItemForestryTool
Forestry:bronzeShovel,4335,false,Forestry,forestry.core.items.ItemForestryTool
Forestry:kitShovel,4336,false,Forestry,forestry.core.items.ItemAssemblyKit
Forestry:kitPickaxe,4337,false,Forestry,forestry.core.items.ItemAssemblyKit
Forestry:mouldyWheat,4338,false,Forestry,forestry.core.items.ItemForestry
Forestry:decayingWheat,4339,false,Forestry,forestry.core.items.ItemForestry
Forestry:mulch,4340,false,Forestry,forestry.core.items.ItemForestry
Forestry:iodineCapsule,4341,false,Forestry,forestry.core.items.ItemForestry
Forestry:phosphor,4342,false,Forestry,forestry.core.items.ItemForestry
Forestry:beeswax,4343,false,Forestry,forestry.core.items.ItemForestry
Forestry:refractoryWax,4344,false,Forestry,forestry.core.items.ItemForestry
Forestry:fruits,4345,false,Forestry,forestry.core.items.ItemFruit
Forestry:canEmpty,4346,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:canEthanol,4347,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:canBiomass,4348,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:canHoney,4349,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:canIce,4350,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:canJuice,4351,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:canSeedOil,4352,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:canWater,4353,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:canLava,4354,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:canFuel,4355,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:canOil,4356,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:waxCapsule,4357,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:waxCapsuleEthanol,4358,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:waxCapsuleBiomass,4359,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:waxCapsuleHoney,4360,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:waxCapsuleIce,4361,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:waxCapsuleJuice,4362,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:waxCapsuleSeedOil,4363,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:waxCapsuleWater,4364,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:waxCapsuleFuel,4365,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:waxCapsuleOil,4366,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:refractoryEmpty,4367,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:refractoryEthanol,4368,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:refractoryBiomass,4369,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:refractoryHoney,4370,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:refractoryIce,4371,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:refractoryJuice,4372,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:refractorySeedOil,4373,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:refractoryWater,4374,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:refractoryLava,4375,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:refractoryFuel,4376,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:refractoryOil,4377,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:bucketEthanol,4378,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:bucketBiomass,4379,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:bucketGlass,4380,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:bucketHoney,4381,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:bucketIce,4382,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:bucketJuice,4383,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:bucketSeedoil,4384,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:bucketShortMead,4385,false,Forestry,forestry.core.items.ItemLiquidContainer
Forestry:beeQueenGE,4386,false,Forestry,forestry.apiculture.items.ItemBeeGE
Forestry:beeDroneGE,4387,false,Forestry,forestry.apiculture.items.ItemBeeGE
Forestry:beePrincessGE,4388,false,Forestry,forestry.apiculture.items.ItemBeeGE
Forestry:beeLarvaeGE,4389,false,Forestry,forestry.apiculture.items.ItemBeeGE
Forestry:beealyzer,4390,false,Forestry,forestry.core.items.ItemWithGui
Forestry:habitatLocator,4391,false,Forestry,forestry.apiculture.items.ItemHabitatLocator
Forestry:imprinter,4392,false,Forestry,forestry.core.items.ItemWithGui
Forestry:cart.beehouse,4393,false,Forestry,forestry.apiculture.items.ItemMinecartBeehouse
Forestry:frameUntreated,4394,false,Forestry,forestry.apiculture.items.ItemHiveFrame
Forestry:frameImpregnated,4395,false,Forestry,forestry.apiculture.items.ItemHiveFrame
Forestry:frameProven,4396,false,Forestry,forestry.apiculture.items.ItemHiveFrame
Forestry:honeyDrop,4397,false,Forestry,forestry.core.items.ItemOverlay
Forestry:pollen,4398,false,Forestry,forestry.core.items.ItemOverlay
Forestry:propolis,4399,false,Forestry,forestry.core.items.ItemOverlay
Forestry:honeydew,4400,false,Forestry,forestry.core.items.ItemForestry
Forestry:royalJelly,4401,false,Forestry,forestry.core.items.ItemForestry
Forestry:waxCast,4402,false,Forestry,forestry.apiculture.items.ItemWaxCast
Forestry:beeCombs,4403,false,Forestry,forestry.apiculture.items.ItemHoneycomb
Forestry:apiaristHelmet,4404,false,Forestry,forestry.apiculture.items.ItemArmorApiarist
Forestry:apiaristChest,4405,false,Forestry,forestry.apiculture.items.ItemArmorApiarist
Forestry:apiaristLegs,4406,false,Forestry,forestry.apiculture.items.ItemArmorApiarist
Forestry:apiaristBoots,4407,false,Forestry,forestry.apiculture.items.ItemArmorApiarist
Forestry:scoop,4408,false,Forestry,forestry.core.items.ItemScoop
Forestry:sapling,4409,false,Forestry,forestry.arboriculture.items.ItemGermlingGE
Forestry:pollenFertile,4410,false,Forestry,forestry.arboriculture.items.ItemGermlingGE
Forestry:treealyzer,4411,false,Forestry,forestry.core.items.ItemWithGui
Forestry:grafter,4412,false,Forestry,forestry.arboriculture.items.ItemGrafter
Forestry:grafterProven,4413,false,Forestry,forestry.arboriculture.items.ItemGrafter
Forestry:honeyedSlice,4414,false,Forestry,forestry.core.items.ItemForestryFood
Forestry:beverage,4415,false,Forestry,forestry.food.items.ItemBeverage
Forestry:ambrosia,4416,false,Forestry,forestry.food.items.ItemAmbrosia
Forestry:honeyPot,4417,false,Forestry,forestry.core.items.ItemForestryFood
Forestry:infuser,4418,false,Forestry,forestry.core.items.ItemWithGui
Forestry:flutterlyzer,4419,false,Forestry,forestry.core.items.ItemWithGui
Forestry:butterflyGE,4420,false,Forestry,forestry.lepidopterology.items.ItemButterflyGE
Forestry:serumGE,4421,false,Forestry,forestry.lepidopterology.items.ItemButterflyGE
Forestry:caterpillarGE,4422,false,Forestry,forestry.lepidopterology.items.ItemButterflyGE
Forestry:stamps,4423,false,Forestry,forestry.mail.items.ItemStamps
Forestry:letters,4424,false,Forestry,forestry.mail.items.ItemLetter
Forestry:catalogue,4425,false,Forestry,forestry.core.items.ItemWithGui
Forestry:crate,4426,false,Forestry,forestry.core.items.ItemCrated
Forestry:apiaristBag,4427,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:lepidopteristBag,4428,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:minerBag,4429,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:minerBagT2,4430,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:diggerBag,4431,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:diggerBagT2,4432,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:foresterBag,4433,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:foresterBagT2,4434,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:hunterBag,4435,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:hunterBagT2,4436,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:adventurerBag,4437,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:adventurerBagT2,4438,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:builderBag,4439,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:builderBagT2,4440,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:cratedWood,4441,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedSpruceWood,4442,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedBirchWood,4443,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedJungleWood,4444,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedAcaciaWood,4445,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedDarkOakWood,4446,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedCobblestone,4447,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedDirt,4448,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedPodzol,4449,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedStone,4450,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedBrick,4451,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedCacti,4452,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedSand,4453,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedRedSand,4454,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedObsidian,4455,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedNetherrack,4456,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedSoulsand,4457,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedSandstone,4458,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedHumus,4459,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedBogearth,4460,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedNetherbrick,4461,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedPeat,4462,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedApatite,4463,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedFertilizer,4464,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedWheat,4465,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedMycelium,4466,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedMulch,4467,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedCookies,4468,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedRedstone,4469,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedLapis,4470,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedReeds,4471,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedClay,4472,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedGlowstone,4473,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedApples,4474,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedNetherwart,4475,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedPhosphor,4476,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedAsh,4477,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedCharcoal,4478,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedCoal,4479,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedGravel,4480,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedSeeds,4481,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedSaplings,4482,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedSpruceSapling,4483,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedBirchSapling,4484,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedJungleSapling,4485,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedAcaciaSapling,4486,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedDarkOakSapling,4487,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedPotatoes,4488,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedCarrots,4489,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedTin,4490,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedCopper,4491,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedBronze,4492,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedBeeswax,4493,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedPollen,4494,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedPropolis,4495,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedHoneydew,4496,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedRoyalJelly,4497,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedHoneycombs,4498,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedCocoaComb,4499,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedSimmeringCombs,4500,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedStringyCombs,4501,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedFrozenCombs,4502,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedDrippingCombs,4503,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedSilkyCombs,4504,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedParchedCombs,4505,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedMysteriousCombs,4506,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedPowderyCombs,4507,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedWheatenCombs,4508,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedMossyCombs,4509,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedMellowCombs,4510,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedRefractoryWax,4511,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedCherry,4512,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedWalnut,4513,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedChestnut,4514,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedLemon,4515,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedPlum,4516,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedPapaya,4517,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedDates,4518,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedResin,4519,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedRubber,4520,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedScrap,4521,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedSilver,4522,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedBrass,4523,false,Forestry,forestry.core.items.ItemCrated
gregtech:gt.integrated_circuit,4524,false,gregtech,gregtech.common.items.GT_IntegratedCircuit_Item
gregtech:gt.metaitem.01,4525,false,gregtech,gregtech.common.items.GT_MetaGenerated_Item_01
gregtech:gt.metaitem.02,4526,false,gregtech,gregtech.common.items.GT_MetaGenerated_Item_02
gregtech:gt.metaitem.03,4527,false,gregtech,gregtech.common.items.GT_MetaGenerated_Item_03
gregtech:gt.metatool.01,4528,false,gregtech,gregtech.common.items.GT_MetaGenerated_Tool_01
gregtech:gt.GregTech_FluidDisplay,4529,false,gregtech,gregtech.common.items.GT_FluidDisplayItem
gregtech:gt.sensorcard,4530,false,gregtech,gregtech.api.items.GT_Generic_Item
gregtech:gt.neutronreflector,4531,false,gregtech,gregtech.common.items.GT_NeutronReflector_Item
gregtech:gt.60k_Helium_Coolantcell,4532,false,gregtech,gregtech.api.items.GT_CoolantCellIC_Item
gregtech:gt.180k_Helium_Coolantcell,4533,false,gregtech,gregtech.api.items.GT_CoolantCellIC_Item
